MSOACode,2019-03,2019-06,2019-09,2019-12,2020-03,2020-06,2020-09,2020-12,2021-03,2021-06,2021-09,2021-12,2022-03
W02000107,"216,289","219,156","227,551","227,099","225,363","221,855","199,151","217,841","225,856","240,186","259,205","250,538","257,715"
W02000108,"207,811","205,275","211,469","220,742","214,929","215,772","218,650","218,536","253,231","253,098","256,813","258,046","243,938"
W02000109,"147,734","147,030","149,374","153,560","156,107","156,726","149,054","154,221","159,707","156,639","162,446","175,831","180,235"
W02000110,"219,993","215,992","211,844","191,510","194,570","193,481","186,262","216,679","238,059","238,532","244,214","236,068","231,234"
W02000111,"244,345","250,414","259,827","268,495","263,725","261,904","239,200","236,371","255,803","269,559","298,300","311,709","314,080"
W02000113,"191,467","195,193","180,628","184,498","190,266","190,296","202,220","203,551","211,023","211,864","216,669","225,614","231,493"
W02000114,"289,883","297,706","279,338","272,140","290,523","285,623","300,571","315,890","339,714","353,321","348,751","374,846","379,621"
W02000414,"276,850","281,693","264,766","251,645","249,976","241,991","260,521","290,369","316,286","314,606","318,674","325,574","330,967"
W02000416,"143,844","139,954","137,086","139,434","145,328","146,220","159,809","169,419","166,253","173,693","164,087","164,490","170,641"
W02000252,"118,793","122,842","122,983","121,830","122,838","124,040","119,681","122,072","131,471","135,107","141,268","145,492","145,839"
W02000253,"112,896","117,928","116,648","118,325","119,623","116,663","109,762","116,072","122,987","139,353","140,533","147,875","152,680"
W02000254,"122,266","126,910","134,016","142,115","144,048","145,251","152,149","157,735","160,585","161,301","149,713","146,123","146,603"
W02000255,"139,644","140,448","151,394","149,151","148,392","147,615","141,717","154,772","157,286","168,470","168,950","175,122","177,289"
W02000256,"100,271","108,816","103,363","104,096","101,479","89,782","100,441","103,109","101,029","103,618","104,010","104,318","109,441"
W02000257,"112,714","125,910","125,961","119,283","120,159","105,759","105,364","106,191","107,397","109,892","109,364","115,272","122,724"
W02000258,"70,080","71,272","75,203","76,162","73,298","72,604","68,789","74,006","80,461","81,329","90,879","97,663","99,468"
W02000259,"64,637","68,113","70,885","67,416","68,389","66,470","68,198","73,660","76,588","77,119","85,191","86,272","90,522"
W02000260,"58,412","59,527","58,898","59,265","61,049","61,411","64,176","65,824","69,947","76,802","80,657","86,949","89,980"
W02000261,"93,194","92,360","89,367","95,841","98,201","103,048","108,181","103,512","107,680","110,354","119,437","130,436","133,669"
W02000262,"92,843","95,708","95,212","95,281","97,301","92,456","99,904","93,913","103,947","113,348","109,398","116,193","117,650"
W02000263,"95,212","93,155","94,893","98,561","99,001","100,386","100,294","103,046","115,702","114,513","128,237","131,675","126,833"
W02000264,"60,522","61,431","63,533","58,606","60,743","59,590","61,451","71,213","72,666","79,372","81,012","84,652","86,759"
W02000265,"78,809","82,476","88,377","92,454","95,249","96,237","96,837","98,589","103,597","106,772","110,874","111,613","113,364"
W02000266,"119,679","120,319","116,340","117,126","120,507","117,958","123,770","132,034","136,351","146,066","143,796","142,311","144,104"
W02000267,"83,815","83,766","81,620","83,907","84,853","88,071","89,958","89,401","101,676","101,523","102,007","108,630","107,960"
W02000268,"89,108","92,569","97,042","98,176","102,322","99,934","96,428","98,129","100,573","106,150","106,046","113,823","116,006"
W02000269,"93,435","92,029","94,503","99,494","97,915","98,394","100,007","101,840","112,362","116,150","119,059","116,543","117,497"
W02000270,"115,824","118,547","121,438","125,338","131,754","132,184","136,920","149,701","139,959","142,270","145,763","145,778","147,344"
W02000271,"95,368","94,817","99,706","91,296","91,996","95,590","96,558","104,076","105,381","112,757","115,550","116,134","120,722"
W02000272,"124,316","126,878","127,726","130,427","133,403","129,685","129,493","122,886","123,961","136,344","144,341","149,283","151,401"
W02000273,"113,848","113,536","118,279","119,706","123,195","126,008","129,291","137,841","129,042","136,755","138,269","139,602","146,620"
W02000274,"144,258","143,490","146,724","151,701","145,961","150,494","147,398","151,580","162,050","163,293","164,881","165,342","164,483"
W02000275,"145,915","146,458","146,934","142,622","141,350","138,373","139,272","143,108","147,221","154,569","163,303","172,087","176,066"
W02000276,"188,882","187,276","189,976","194,996","193,115","196,029","196,639","197,853","207,217","219,106","210,989","216,413","220,380"
W02000277,"170,941","170,429","171,003","180,263","178,779","181,491","181,245","182,121","180,832","184,014","186,464","186,831","191,295"
W02000278,"203,271","211,223","212,076","214,122","211,619","207,707","206,040","209,135","225,595","234,530","241,930","246,549","249,051"
W02000279,"155,080","156,139","152,162","154,383","154,266","151,387","154,512","168,645","173,320","179,082","178,559","175,876","177,435"
W02000280,"199,991","187,203","183,951","187,967","184,322","191,929","204,020","226,020","227,581","232,171","235,417","245,804","255,540"
W02000281,"192,322","191,272","200,491","200,524","200,425","205,805","195,325","215,027","224,849","226,373","228,704","227,307","225,598"
W02000282,"222,949","230,463","208,527","214,693","213,959","219,920","225,951","230,780","259,447","262,144","272,660","283,710","281,025"
W02000168,"152,099","153,959","150,669","151,772","147,577","150,508","159,891","166,309","166,896","175,890","167,317","182,100","187,252"
W02000169,"146,349","144,121","136,832","134,199","132,891","133,773","139,497","152,003","163,321","166,101","169,423","175,925","178,742"
W02000170,"144,941","144,119","142,944","148,786","147,759","152,405","156,443","157,161","167,502","173,325","183,330","186,669","190,671"
W02000171,"179,259","183,828","193,786","212,326","214,301","220,826","213,429","195,654","208,280","216,001","224,748","233,152","232,314"
W02000172,"145,410","145,849","148,550","144,032","144,136","144,402","146,679","155,859","152,366","159,386","162,085","165,166","170,123"
W02000173,"161,960","164,218","168,639","173,413","180,506","181,733","178,195","176,214","176,622","187,720","198,454","202,547","204,047"
W02000174,"163,841","163,924","158,088","150,261","157,441","167,804","170,311","181,082","186,214","189,644","195,626","198,388","203,744"
W02000175,"105,125","105,036","104,732","101,859","102,435","102,889","107,072","118,015","124,610","123,433","126,799","118,921","123,348"
W02000176,"139,833","138,035","136,741","136,053","136,761","136,741","137,113","146,439","150,617","156,711","160,469","159,624","160,123"
W02000177,"128,352","128,870","134,187","140,997","145,216","145,849","147,951","144,196","141,835","148,738","149,377","153,882","154,661"
W02000178,"107,733","104,249","115,292","115,062","122,974","129,697","116,005","135,859","130,375","128,011","140,197","143,532","150,932"
W02000179,"167,471","166,405","166,744","173,391","191,109","197,424","203,814","189,362","184,638","187,134","189,878","205,736","200,985"
W02000180,"104,662","109,986","111,870","114,139","114,452","115,148","118,024","118,349","119,264","125,708","126,268","132,976","140,134"
W02000181,"121,241","125,526","128,754","129,601","117,679","114,119","110,698","115,974","131,352","130,636","132,111","133,807","132,695"
W02000182,"100,359","100,698","100,149","102,747","105,750","110,242","115,744","121,209","124,858","122,687","119,390","121,820","127,460"
W02000183,"96,349","93,975","94,803","95,685","103,911","103,361","103,458","103,885","102,325","104,722","108,768","108,459","109,534"
W02000184,"130,736","134,338","140,248","142,596","142,643","144,169","143,421","142,536","149,551","155,003","155,854","164,714","165,229"
W02000185,"204,901","221,351","231,784","235,660","234,660","221,750","220,424","225,852","244,810","268,143","281,995","300,418","297,026"
W02000186,"84,214","85,737","90,480","89,568","94,271","97,378","93,536","90,730","88,592","96,677","104,417","108,655","111,840"
W02000187,"195,411","202,627","206,231","207,099","195,623","192,818","184,999","195,306","205,516","225,187","227,642","240,131","256,950"
W02000188,"148,353","157,016","154,118","166,058","165,558","183,187","185,006","168,719","165,103","149,802","144,560","141,561","142,833"
W02000189,"218,176","221,159","226,497","241,893","240,766","235,511","240,900","226,710","232,460","235,394","234,069","246,658","243,023"
W02000190,"222,753","229,316","215,691","220,831","214,640","216,168","241,096","242,358","244,199","249,302","245,046","258,181","267,229"
W02000191,"184,641","181,623","183,029","182,381","183,941","188,789","190,897","203,838","216,886","220,206","216,029","225,756","223,209"
W02000192,"153,866","150,841","151,951","155,326","150,043","149,456","146,217","146,769","146,264","151,881","154,508","153,124","159,879"
W02000193,"138,751","139,630","145,082","150,725","149,546","154,483","149,107","156,088","158,687","162,343","168,225","161,762","164,313"
W02000194,"261,685","286,736","297,254","290,748","312,288","302,428","288,128","290,616","284,411","296,211","307,327","316,162","318,114"
W02000195,"296,112","308,017","295,244","325,401","325,427","326,885","334,823","329,664","340,519","361,983","372,794","385,595","381,265"
W02000196,"240,312","245,875","238,780","253,316","270,097","272,623","287,795","271,597","279,888","286,773","287,581","293,354","289,079"
W02000197,"362,829","349,182","363,796","337,866","359,363","389,536","375,405","411,851","408,244","400,601","436,632","442,269","463,412"
W02000198,"330,905","333,307","332,069","325,719","334,641","349,182","361,304","372,956","378,039","373,931","382,957","397,171","400,945"
W02000323,"106,359","106,608","108,089","111,805","114,628","113,391","116,294","134,272","140,294","150,482","147,836","138,665","141,710"
W02000324,"144,822","145,650","153,018","143,932","153,499","151,781","142,154","158,483","163,278","167,627","167,063","161,230","165,256"
W02000325,"136,720","126,738","121,382","121,460","140,289","142,588","151,103","155,413","141,182","145,154","152,193","159,348","165,929"
W02000326,"129,272","133,264","128,929","139,285","135,918","134,678","142,768","138,730","141,937","145,299","147,720","147,196","161,341"
W02000327,"196,718","196,648","195,786","190,104","198,490","199,216","194,768","194,408","208,810","218,902","219,390","231,520","239,510"
W02000328,"154,643","159,112","160,520","157,560","160,835","159,447","159,546","170,308","172,264","184,159","185,937","185,240","183,581"
W02000329,"214,618","217,562","219,780","214,881","215,346","217,692","221,320","218,371","221,892","224,437","217,490","219,219","217,693"
W02000330,"161,145","159,074","162,485","165,163","175,962","178,792","176,677","187,543","184,546","192,364","196,548","200,287","203,496"
W02000331,"114,675","118,389","119,246","120,991","121,033","123,108","122,679","125,738","129,390","131,156","134,919","133,613","136,850"
W02000332,"174,426","172,062","170,429","173,269","177,835","178,922","182,309","172,659","169,823","180,596","178,243","176,911","173,258"
W02000333,"165,088","159,034","155,651","156,406","162,736","166,262","170,850","179,808","182,979","192,928","188,600","193,088","199,281"
W02000334,"182,268","183,181","182,224","196,771","201,984","215,795","218,818","222,726","228,695","226,043","223,774","226,052","230,055"
W02000335,"233,543","240,046","243,181","243,179","240,762","234,345","238,540","246,833","274,689","285,646","293,404","282,244","281,234"
W02000237,"361,364","349,757","349,487","369,164","379,396","403,144","399,588","416,365","439,991","447,287","455,250","454,260","447,270"
